add_count,entry_notional,entry_price,entry_size,entry_step,exit_price,pnl,step,type,variant
0,21009.825470430907,1804.359056,0.5,184304,1985.537028,-2109.62218939597,184880,buy_cover,V0_constant_50
0,19952.91339318588,1942.36145,0.5,189488,2023.494618,-833.4398623048655,192080,buy_cover,V0_constant_50
0,19534.19817069413,2182.9765079999997,0.5,192656,3060.8077160000003,7844.250699244869,209936,sell,V0_constant_50
0,23456.323520316564,3305.06088,0.5,212528,4179.51393,6194.210605043045,231248,sell,V0_constant_50
0,26553.428822838086,4354.9308120000005,0.5,231536,4078.8540660000003,-1693.2767097879223,232976,sell,V0_constant_50
0,25706.790467944127,3406.5785480000004,0.5,240464,2465.162934,7104.129884635808,246224,buy_cover,V0_constant_50
0,29256.284731215237,2465.162934,0.5,246224,2337.842338,-1522.1239349121497,246475,sell,V0_constant_50
0,28495.222763759164,2337.842338,0.5,246475,2591.588214,-3092.827172543857,246962,buy_cover,V0_constant_50
0,26945.959655210856,2752.75044,0.5,248591,2959.8379139999997,2015.537463876968,249284,sell,V0_constant_50
0,27953.728387149342,2959.8379139999997,0.5,249284,3195.0088739999997,-2221.0343129920257,249750,buy_cover,V0_constant_50
0,26840.415857814616,3195.0088739999997,0.5,249750,3076.8845,-1002.6695035464909,250537,sell,V0_constant_50
0,26339.08110604137,2959.0816979999995,0.5,251580,3050.369804,801.704957400616,252179,sell,V0_constant_50
0,26739.933584741677,3050.369804,0.5,252179,2666.013096,3369.3212156943046,254066,buy_cover,V0_constant_50
0,28421.920199230353,2666.013096,0.5,254066,2650.31983,-178.6040034945254,255380,sell,V0_constant_50
0,28332.61819748309,2650.31983,0.5,255380,2995.9490699999997,-3694.8664793724165,255884,buy_cover,V0_constant_50
0,26482.351695977133,2632.596414,0.5,258056,2534.323034,-998.7681539393343,258628,sell,V0_constant_50
0,25982.967619007468,2534.323034,0.5,258628,2606.341164,-738.3597141517166,259955,buy_cover,V0_constant_50
0,25611.189465169708,2885.982688,0.5,261337,2964.072696,-692.9961714612764,261799,buy_cover,V0_constant_50
0,25262.13026049255,2964.072696,0.5,261799,3176.894494,1803.0033985848713,266378,sell,V0_constant_50
0,26163.631959784987,3176.894494,0.5,266378,3228.6756060000002,-426.44745692369906,266666,buy_cover,V0_constant_50
0,25947.79186812716,3272.1543,0.5,266698,2984.2630280000003,-2292.4083144480865,267818,sell,V0_constant_50
0,24801.587710903113,2984.2630280000003,0.5,267818,3096.8892539999997,-936.0120485921761,268277,buy_cover,V0_constant_50
0,24331.101527835934,3012.587362,0.5,269538,3118.02348,-851.5516892621927,270002,buy_cover,V0_constant_50
0,23902.892573052057,3118.02348,0.5,270002,3025.524774,-718.3753655930086,270647,sell,V0_constant_50
0,23543.704890255554,2971.384158,0.5,271787,2837.23244,-1071.9399455259554,272853,sell,V0_constant_50
0,23007.734917492577,2837.23244,0.5,272853,2835.677022,12.614142650265421,273570,buy_cover,V0_constant_50
0,23011.74121532596,2835.677022,0.5,273570,2762.4773940000005,-602.9869080693497,274101,sell,V0_constant_50
0,22710.247761291284,2762.4773940000005,0.5,274101,2089.877892,5529.42198411595,277466,buy_cover,V0_constant_50
0,25472.68772857313,2089.877892,0.5,277466,2001.989522,-1080.9958774916995,278340,sell,V0_constant_50
0,24932.18978982728,2001.989522,0.5,278340,2050.10994,-599.2765379681186,278781,buy_cover,V0_constant_50
0,24630.058301864236,1989.082104,0.5,279862,1836.297186,1891.879294244467,281661,buy_cover,V0_constant_50
0,25573.53494315628,1836.297186,0.5,281661,1916.876548,1111.5262727978807,282267,sell,V0_constant_50
0,26129.29807955522,1916.876548,0.5,282267,1796.319192,1643.3405538588922,283346,buy_cover,V0_constant_50
0,26948.355426676713,1796.319192,0.5,283346,1780.423844,-249.1446777228557,283952,sell,V0_constant_50
0,26823.783087815285,1780.423844,0.5,283952,1248.729696,8010.480135335089,286538,buy_cover,V0_constant_50
0,30826.340777174046,1141.5282599999998,0.5,288796,1192.91137,1374.68825608513,289870,sell,V0_constant_50
0,31513.68490521661,1192.91137,0.5,289870,1092.208398,2660.3175937599663,291864,buy_cover,V0_constant_50
0,32840.69233360607,1092.208398,0.5,291864,1188.502252,2881.085610698967,293479,sell,V0_constant_50
0,34281.235138955555,1188.502252,0.5,293479,1099.829922,2557.671639304721,294463,buy_cover,V0_constant_50
0,35556.64283509402,1099.829922,0.5,294463,1481.893562,12332.657768298915,296666,sell,V0_constant_50
0,41722.97171924348,1481.893562,0.5,296666,1606.881312,-3519.050092713289,297550,buy_cover,V0_constant_50
0,39959.274375714915,1606.881312,0.5,297550,1479.1741060000002,-3190.4830626478943,297999,sell,V0_constant_50
0,38364.03284439097,1670.405852,0.5,299769,1681.2261780000001,-248.5077273941206,300509,buy_cover,V0_constant_50
0,38235.94257740947,1681.2261780000001,0.5,300509,1711.05772,662.8912852749636,302229,sell,V0_constant_50
0,38567.38822004695,1711.05772,0.5,302229,1891.82829,-4074.5824947589354,302683,buy_cover,V0_constant_50
0,36526.240233845485,1891.82829,0.5,302683,1958.368248,1269.5891235953823,303731,sell,V0_constant_50
0,37161.03479564318,1958.368248,0.5,303731,1919.6938619999999,733.8676261863875,304463,buy_cover,V0_constant_50
0,37524.25250525681,1919.6938619999999,0.5,304463,1821.865554,-1926.4931390502534,304974,sell,V0_constant_50
0,36561.00593573168,1821.865554,0.5,304974,1643.248584,3584.46784901739,305802,buy_cover,V0_constant_50
0,38349.583759646805,1643.248584,0.5,305802,1653.579218,225.65814092720393,307070,sell,V0_constant_50
0,38462.41283011041,1653.579218,0.5,307070,1510.4720340000001,3328.6883712023846,308019,buy_cover,V0_constant_50
0,40122.91077442859,1510.4720340000001,0.5,308019,1519.925954,234.9779927195268,308891,sell,V0_constant_50
0,40240.39977078835,1519.925954,0.5,308891,1574.194776,-1436.7782540811022,309722,buy_cover,V0_constant_50
0,39517.986603770725,1574.194776,0.5,309722,1559.867964,-375.31660281604854,310395,sell,V0_constant_50
0,39330.3283023627,1707.098512,0.5,312072,1631.57625,1739.9803845732822,312729,buy_cover,V0_constant_50
0,40196.3854618191,1631.57625,0.5,312729,1422.985346,-5152.9786855185885,313231,sell,V0_constant_50
0,37619.896119059806,1422.985346,0.5,313231,1356.501246,1757.661794520427,315107,buy_cover,V0_constant_50
0,38494.965026708116,1356.501246,0.5,315107,1303.549238,-1517.4742580233724,315789,sell,V0_constant_50
0,37736.22789769643,1303.549238,0.5,315789,1386.92733,-2413.6967719901804,316243,buy_cover,V0_constant_50
0,36525.60588891157,1307.948358,0.5,317554,1316.0931659999999,-227.4494420098781,318102,buy_cover,V0_constant_50
0,36408.22860731774,1316.0931659999999,0.5,318102,1324.864974,228.0032549489697,318664,sell,V0_constant_50
0,36522.23023479222,1324.864974,0.5,318664,1331.0761619999998,-171.2208399078445,319955,buy_cover,V0_constant_50
0,36432.96759181483,1331.0761619999998,0.5,319955,1278.314286,-1458.1426848974152,320900,sell,V0_constant_50
0,35703.896249366124,1294.848918,0.5,321908,1305.068934,267.4117664479345,322432,sell,V0_constant_50
0,35837.602132590095,1305.068934,0.5,322432,1309.0417559999999,-109.09349993223441,322997,buy_cover,V0_constant_50
0,35779.47162241072,1309.0417559999999,0.5,322997,1488.7022,4894.306745948597,325224,sell,V0_constant_50
0,38226.62499538502,1488.7022,0.5,325224,1612.792494,-3186.366399028986,326789,buy_cover,V0_constant_50
0,36629.61913337099,1612.792494,0.5,326789,1618.366262,111.88997650754754,327744,sell,V0_constant_50
0,36685.56412162476,1618.366262,0.5,327744,1325.36502,6641.832598940589,329053,buy_cover,V0_constant_50
0,40002.81186468289,1241.9215660000002,0.5,329822,1217.463444,787.8078840028102,331730,buy_cover,V0_constant_50
0,40392.71552549783,1217.463444,0.5,331730,1100.37988,-3899.1727196823194,332258,sell,V0_constant_50
0,38443.12916565667,1100.37988,0.5,332258,1173.78471,-2564.486689919104,332748,buy_cover,V0_constant_50
0,37157.04150778055,1193.541244,0.5,334054,1230.2560019999999,-1142.9935624806749,334641,buy_cover,V0_constant_50
0,36581.82902238943,1230.2560019999999,0.5,334641,1266.39667,1059.5865786579743,335631,sell,V0_constant_50
0,37111.62231171841,1266.39667,0.5,335631,1288.167582,-637.9927951690697,336080,buy_cover,V0_constant_50
0,36788.9147519027,1288.167582,0.5,336080,1229.414068,-1691.9908270951346,336736,sell,V0_constant_50
0,35942.91933835513,1279.2858059999999,0.5,338497,1294.301088,407.3261380067488,338974,sell,V0_constant_50
0,36146.58240735851,1294.301088,0.5,338974,1200.1599840000001,2629.126206006069,340449,buy_cover,V0_constant_50
0,37457.530852120806,1200.1599840000001,0.5,340449,1199.290094,-42.12031193150324,341144,sell,V0_constant_50
0,37436.470696155055,1199.290094,0.5,341144,1230.0859679999999,-961.3078589811048,342408,buy_cover,V0_constant_50
0,36952.07311959489,1209.748002,0.5,344605,1258.931736,-1502.3286430335502,345478,buy_cover,V0_constant_50
0,36197.21359076616,1258.931736,0.5,345478,1511.387662,7241.3140399135955,355572,sell,V0_constant_50
0,39817.87061072295,1511.387662,0.5,355572,1537.567452,-689.7112290502628,355860,buy_cover,V0_constant_50
0,39469.033209136745,1548.099558,0.5,356059,1564.277082,396.49743248533196,362196,sell,V0_constant_50
0,39667.281925379415,1532.313476,0.5,363060,1578.505638,-1195.783393472986,364212,buy_cover,V0_constant_50
0,39065.423500450386,1576.855308,0.5,364213,1839.3320600000002,6484.4419039881905,381204,sell,V0_constant_50
0,42307.64445244448,1853.100546,0.5,384948,1826.914544,-614.5278805276321,385812,sell,V0_constant_50
0,42000.380512180665,1910.2219679999998,0.5,386388,1839.392048,-1573.525285628748,389844,sell,V0_constant_50
0,41213.617869366295,1721.8555600000002,0.5,392436,1735.1169539999999,-317.4175447754751,392724,buy_cover,V0_constant_50
0,41050.787735191625,1889.1477539999998,0.5,393300,1830.393848,-1292.618196123076,405972,sell,V0_constant_50
0,40404.47863713009,1687.652402,0.5,409716,1641.9183179999998,1094.9319133555036,415082,buy_cover,V0_constant_50
0,40947.90414594412,1641.9183179999998,0.5,415082,1618.866162,-591.046754646748,415885,sell,V0_constant_50
0,40652.380768620744,1623.294594,0.5,417501,1614.2970759999998,-241.49523562735703,417955,sell,V0_constant_50
0,40531.633150807065,1614.2970759999998,0.5,417955,1648.6596659999998,-862.7713199654245,418770,buy_cover,V0_constant_50
0,40096.19432750927,1594.838904,0.5,420483,1652.8293680000002,1441.330965651774,422900,sell,V0_constant_50
0,40816.859810335154,1652.8293680000002,0.5,422900,1653.1205579999998,-7.189346118007961,424061,buy_cover,V0_constant_50
0,40809.18345129512,1653.1205579999998,0.5,424061,1626.07472,-683.7126411238569,424516,sell,V0_constant_50
0,40467.32713073319,1626.07472,0.5,424516,1555.921122,1745.8798684372305,426094,buy_cover,V0_constant_50
0,41336.22033223873,1555.921122,0.5,426094,1572.455446,422.55954024630046,427152,sell,V0_constant_50
0,41547.50010236188,1572.455446,0.5,427152,1577.495436,-133.16521236509288,427888,buy_cover,V0_constant_50
0,41476.7627461691,1577.495436,0.5,427888,2233.033304,17212.439484930153,455796,sell,V0_constant_50
0,50082.98248863418,2311.052118,0.5,457236,2298.5402,-291.06944823029335,459252,sell,V0_constant_50
0,49937.447764519035,2377.7754600000003,0.5,459540,3321.8055059999997,19798.381109537208,476244,sell,V0_constant_50
0,59836.63831928764,3359.401746,0.5,476820,3139.372,-3941.4674411714514,479124,sell,V0_constant_50
0,57865.90459870191,3048.8901,0.5,502452,3098.409558,-939.8439978917304,504180,buy_cover,V0_constant_50
0,57390.196009296174,3487.957452,0.5,505620,3271.3156059999997,-3586.112286564865,508788,sell,V0_constant_50
0,55597.13986601374,2991.741532,0.5,510804,2738.0174939999997,4715.092118156099,514048,buy_cover,V0_constant_50
0,57949.12621110519,2738.0174939999997,0.5,514048,2544.34103,-4120.628490970332,514489,sell,V0_constant_50
0,55888.81196562003,2544.34103,0.5,514489,2635.807056,-2009.1338289944324,515159,buy_cover,V0_constant_50
0,54878.65616992625,2552.629372,0.5,516152,2653.100514,-2160.014098934458,516626,buy_cover,V0_constant_50
0,53793.16125484204,2653.100514,0.5,516626,2733.4631980000004,1607.2335095523376,517456,sell,V0_constant_50
0,54596.77800961821,2733.4631980000004,0.5,517456,2556.081114,3542.939905782914,518370,buy_cover,V0_constant_50
0,56362.7882847087,2556.081114,0.5,518370,2484.223056,-1606.4130287837615,519181,sell,V0_constant_50
0,55559.58177031682,2484.223056,0.5,519181,2542.038306,-1293.0342357159534,519690,buy_cover,V0_constant_50
0,54907.508694281816,2316.0331140000003,0.5,521440,2314.3170440000004,-62.62837863533059,522161,sell,V0_constant_50
0,54876.19450496415,2314.3170440000004,0.5,522161,2383.196544,-1633.2419181606165,522796,buy_cover,V0_constant_50
0,54054.08592643334,2345.1289319999996,0.5,523935,2549.4100160000003,4685.077318680866,525467,sell,V0_constant_50
0,56396.624585773774,2549.4100160000003,0.5,525467,2637.987492,-1959.4591212996093,526527,buy_cover,V0_constant_50
0,55411.2553626654,2637.987492,0.5,526527,2644.1310679999997,106.83267880796484,527308,sell,V0_constant_50
0,55464.671702069376,2644.1310679999997,0.5,527308,2396.22915,5200.121877024074,528850,buy_cover,V0_constant_50
0,58059.1861734112,2396.22915,0.5,528850,2412.987306,382.6562544224871,529800,sell,V0_constant_50
0,58250.514300622446,2412.987306,0.5,529800,2419.7038439999997,-162.13767635125987,530796,buy_cover,V0_constant_50
0,58163.62041101676,2419.7038439999997,0.5,530796,2442.21146,517.5472090402764,531435,sell,V0_constant_50
0,58422.3940155369,2442.21146,0.5,531435,2658.08151,-5164.024128194957,531995,buy_cover,V0_constant_50
0,55834.53971203787,2658.08151,0.5,531995,2587.992298,-1494.0071774999524,532573,sell,V0_constant_50
0,55087.53612328789,2644.710952,0.5,533849,2513.472594,2733.6081170077523,535544,buy_cover,V0_constant_50
0,56448.83142817944,2513.472594,0.5,535544,2609.557984,2134.493643730777,536601,sell,V0_constant_50
0,57516.078250044826,2609.557984,0.5,536601,2485.7370479999995,2729.0830119234815,538173,buy_cover,V0_constant_50
0,58874.86814818156,2485.7370479999995,0.5,538173,3423.8650900000002,22187.198378093963,551988,sell,V0_constant_50
0,69968.46733722853,3488.8776359999997,0.5,552276,3399.0700500000003,-1828.3303081356862,553428,sell,V0_constant_50
0,69054.30218316069,3455.500962,0.5,554868,3221.045662,-4711.070620664752,556884,sell,V0_constant_50
0,66698.76687282832,3447.199302,0.5,558612,3269.8059080000003,-3457.632608993743,560052,sell,V0_constant_50
0,64969.95056833145,3085.752726,0.5,562356,3258.45156,-3636.1391324688448,562932,buy_cover,V0_constant_50
0,63145.38400704019,3119.955884,0.5,563508,2670.594012,9094.723055702605,566964,buy_cover,V0_constant_50
0,67686.43099649079,2670.594012,0.5,566964,2634.862922,-932.3171547940146,568315,sell,V0_constant_50
0,67220.27241909379,2634.862922,0.5,568315,2760.552,-3206.5602237285784,568861,buy_cover,V0_constant_50
0,65610.2702799876,2737.1024700000003,0.5,569885,2263.9927079999998,11340.775743250706,571759,buy_cover,V0_constant_50
0,71274.09712458495,2263.9927079999998,0.5,571759,2162.987316,-3207.0456386522565,573015,sell,V0_constant_50
0,69670.57430525882,2162.987316,0.5,573015,1933.006524,7407.763848748014,575212,buy_cover,V0_constant_50
0,73367.4891722023,1933.006524,0.5,575212,1898.630198,-1333.579692498417,575736,sell,V0_constant_50
0,72700.69932595309,1898.630198,0.5,575736,1980.706062,-3142.7746998434595,576594,buy_cover,V0_constant_50
0,71122.04190609876,2034.403038,0.5,578650,1860.251976,6088.264808102562,580291,buy_cover,V0_constant_50
0,74159.06210595944,1860.251976,0.5,580291,1845.6308000000001,-612.3016336389846,580765,sell,V0_constant_50
0,73852.91128913994,1845.6308000000001,0.5,580765,1596.499236,9969.001390560537,582726,buy_cover,V0_constant_50
0,78830.0266932913,1596.499236,0.5,582726,1575.8847600000001,-1048.9986475290789,583835,sell,V0_constant_50
0,78305.52736952675,1575.8847600000001,0.5,583835,1598.859708,-1141.6192713516211,585438,buy_cover,V0_constant_50
0,77726.887181114,1797.7894860000001,0.5,587270,1779.8539580000001,-806.2146553271887,587989,sell,V0_constant_50
0,77323.7798534504,1779.8539580000001,0.5,587989,1831.326192,-2236.150897824802,588975,buy_cover,V0_constant_50
0,76197.97202655266,1839.897906,0.5,590584,2404.3390360000003,23336.074419752695,599220,sell,V0_constant_50
0,87866.009236429,2404.3390360000003,0.5,599220,2474.4847979999995,-2563.4568929671223,599508,buy_cover,V0_constant_50
0,86575.49418902179,2537.7074399999997,0.5,599778,2310.547798,-7781.222011731283,603796,sell,V0_constant_50
0,82684.88318315614,2310.547798,0.5,603796,2309.571822,34.929422488683485,604284,buy_cover,V0_constant_50
0,82694.07940608216,2309.571822,0.5,604284,2393.481208,2970.0945389522094,605281,sell,V0_constant_50
0,84179.12667555828,2393.481208,0.5,605281,2454.9909,-2163.302503055602,605958,buy_cover,V0_constant_50
0,83089.05751136292,2454.9909,0.5,605958,2402.759352,-1800.2996727820137,606708,sell,V0_constant_50
0,82188.90767497191,2535.617022,0.5,608021,4157.91825,52530.995201217826,631188,sell,V0_constant_50
0,108454.40527558082,4209.771786,0.5,632628,4134.812872,-1973.73691287548,636372,sell,V0_constant_50
0,107467.53681914308,4153.360506,0.5,640404,3899.2200000000003,-6616.19746517959,641268,sell,V0_constant_50
